'2023-10-07T22:31:33+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:34+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:43+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:45+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:47+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:48+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:49+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:50+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:51+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:52+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:53+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:54+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:55+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:56+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:57+00:00',usd_mxn,17.2,17.21,0.05810575246950356
'2023-10-07T22:31:58+00:00',usd_mxn,17.2,17.21,0.05810575246950356
